time,x,xd,theta,thetad,u_cmd,u_sat,u_applied,sat
16.7599999999975,-4.1155126476675984e-09,5.9146267503069995e-08,-1.4704352313265536e-08,2.515251766097316e-08,2.909809800736839e-09,2.909809800736839e-09,-2.909809800736839e-09,0
16.769999999997513,-3.5308954780891785e-09,5.778049109299113e-08,-1.4454685138849234e-08,2.4784581135921063e-08,2.8761278616197707e-09,2.8761278616197707e-09,-2.8761278616197707e-09,0
16.779999999997525,-2.9598183459812192e-09,5.6438208090810785e-08,-1.4208673065927185e-08,2.4421458947451378e-08,2.8427868571360244e-09,2.8427868571360244e-09,-2.8427868571360244e-09,0
16.789999999997537,-2.4020480552291742e-09,5.5119071619550905e-08,-1.3966268235904107e-08,2.40630944754053e-08,2.809784010521136e-09,2.809784010521136e-09,-2.809784010521136e-09,0
16.79999999999755,-1.8573548555525784e-09,5.382273938088422e-08,-1.3727423353618845e-08,2.3709431643342262e-08,2.7771166083053894e-09,2.7771166083053894e-09,-2.7771166083053894e-09,0
16.80999999999756,-1.3255123970825289e-09,5.2548873581194554e-08,-1.349209168137951e-08,2.3360415048454915e-08,2.744781913888532e-09,2.744781913888532e-09,-2.744781913888532e-09,0
16.819999999997574,-8.062976854691223e-10,5.1297140904874416e-08,-1.3260227032790517e-08,2.3015989804860066e-08,2.7127771889914248e-09,2.7127771889914248e-09,-2.7127771889914248e-09,0
16.829999999997586,-2.994910374045608e-10,5.00672124449243e-08,-1.3031783767467236e-08,2.2676101631649737e-08,2.6810997351070967e-09,2.6810997351070967e-09,-2.6810997351070967e-09,0
16.839999999997598,1.9512396320427542e-10,4.8858763665654985e-08,-1.2806716784949334e-08,2.2340696771213358e-08,2.649746804430041e-09,2.649746804430041e-09,-2.649746804430041e-09,0
16.84999999999761,6.777605086964006e-10,4.767147433158704e-08,-1.2584981519761943e-08,2.200972204742843e-08,2.6187157921458247e-09,2.6187157921458247e-09,-2.6187157921458247e-09,0
16.859999999997623,1.1486286103364458e-09,4.650502846477969e-08,-1.2366533935085027e-08,2.1683124854726898e-08,2.588003966302777e-09,2.588003966302777e-09,-2.588003966302777e-09,0
16.869999999997635,1.6079351407141838e-09,4.535911429501395e-08,-1.2151330517495484e-08,2.136085314183271e-08,2.5576086801291776e-09,2.5576086801291776e-09,-2.5576086801291776e-09,0
16.879999999997647,2.05588387558873e-09,4.4233424215832484e-08,-1.1939328271613293e-08,2.104285535770344e-08,2.527527288271e-09,2.527527288271e-09,-2.527527288271e-09,0
16.88999999999766,2.492675535157959e-09,4.312765472239978e-08,-1.1730484714512259e-08,2.0729080517169292e-08,2.4977571432164686e-09,2.4977571432164686e-09,-2.4977571432164686e-09,0
16.89999999999767,2.9185078248802447e-09,4.204150635766653e-08,-1.1524757870329986e-08,2.0419478225709408e-08,2.4682956258869954e-09,2.4682956258869954e-09,-2.4682956258869954e-09,0
16.909999999997684,3.3335754758026735e-09,4.0974683688957074e-08,-1.1322106264818312e-08,2.0113998548411138e-08,2.4391401001407393e-09,2.4391401001407393e-09,-2.4391401001407393e-09,0
16.919999999997696,3.738070284422105e-09,3.992689523421951e-08,-1.1122488920117629e-08,1.9812592122369906e-08,2.410287981150955e-09,2.410287981150955e-09,-2.410287981150955e-09,0
16.929999999997708,4.1321811520875425e-09,3.889785343288235e-08,-1.0925865349758679e-08,1.951521005951777e-08,2.3817366915271177e-09,2.3817366915271177e-09,-2.3817366915271177e-09,0
16.93999999999772,4.516094123827371e-09,3.7887274578164396e-08,-1.0732195553199152e-08,1.922180404103348e-08,2.353483649029784e-09,2.353483649029784e-09,-2.353483649029784e-09,0
16.949999999997733,4.8899924267653365e-09,3.68948787842438e-08,-1.05414400106217e-08,1.8932326258116097e-08,2.3255263092474326e-09,2.3255263092474326e-09,-2.3255263092474326e-09,0
16.959999999997745,5.254056508074163e-09,3.5920389946810035e-08,-1.0353559677734568e-08,1.8646729372851017e-08,2.2978620827354262e-09,2.2978620827354262e-09,-2.2978620827354262e-09,0
16.969999999997757,5.608464072547842e-09,3.4963535678723565e-08,-1.0168515981176957e-08,1.836496657816747e-08,2.270488490730381e-09,2.270488490730381e-09,-2.270488490730381e-09,0
16.97999999999777,5.9533901195036515e-09,3.4024047269237e-08,-9.98627081280777e-09,1.8086991615889656e-08,2.243402963585453e-09,2.243402963585453e-09,-2.243402963585453e-09,0
