time,x,xd,theta,thetad,thetad_f,theta_ref,x_int,theta_int,u_cmd,u_f,u_sat,u_applied,sat
14.579999999997359,0.043537147344989396,-1.2399617754564605,0.16634774592075283,5.182498910689916,8.028814394583973,0.35,0.06108680199655294,-0.0019096823323269086,-80.66815638286317,-66.32977165398596,-2.5,2.5,1
14.589999999997353,0.03659738602932348,-0.15458692943118532,0.19377420493988223,0.3411478670882538,5.278702554887883,0.25002557760267097,0.06086474642594794,-0.003317016598556139,-58.44638500648895,-65.01360122128979,-2.5,2.5,1
14.599999999997348,0.04036264996224038,0.9059333156806229,0.17360621408914434,-4.369323174748164,1.579096489885686,-0.35,0.06118178246225052,-0.003159931136472168,-63.34508848642898,-73.20410557170582,-2.5,2.5,1
14.609999999997342,0.05471738140844282,1.965966161850173,0.10624350903750818,-9.118108617361735,-2.6076606173149215,-0.35,0.06165561475906431,-0.003159931136472168,-7.378173270632615,-45.966634172789284,-2.5,2.5,1
14.619999999997336,0.07967559180011978,3.022040578702131,-0.008964678294381046,-13.917961686334024,-7.081087792468681,-0.35,0.06233133766945739,-0.002818895814766549,56.083712518163395,1.901695689817113,1.901695689817113,-1.901695689817113,0
14.629999999997331,0.10430273477553192,1.8852287957768465,-0.12236045892075056,-8.695394380389686,-8.847990721575187,-0.35,0.06327308900221365,-1.702516193047747e-05,86.82712654220882,49.832244539746945,2.5,-2.5,1
14.639999999997325,0.11753772263156033,0.7707899070881906,-0.18394623862652057,-3.6779337912707595,-7.324291164876506,-0.35,0.06439810142581609,0.0018263537321747127,73.71268066315311,68.96600646435328,2.5,-2.5,1
14.64999999999732,0.11986656604799605,-0.2998917970728823,-0.19680010439051351,1.078741452475059,-4.220257776608574,0.35,0.065398886791544,0.002482758711790199,97.03420563758388,71.40098479117266,2.5,-2.5,1
14.659999999997314,0.11159264434027331,-1.3544760060207253,-0.16260567228504472,5.7635873615394235,-0.35811332685819197,0.35,0.06590324599530652,0.002482758711790199,47.78194551161445,68.6499798762525,2.5,-2.5,1
14.669999999997309,0.09276165012114894,-2.4124964592207028,-0.08127224453374653,10.518644149399153,3.9127246479095277,0.35,0.06626249967293962,0.002482758711790199,-10.381451544458535,33.773720635213884,2.5,-2.5,1
14.679999999997303,0.06424114879672861,-2.8487861851305265,0.04386876938386933,12.480480671485704,8.102042567569836,0.35,0.06644054720823644,0.0011574444847075687,-71.2440703360697,-17.574133498650873,-2.5,2.5,1
14.689999999997298,0.041565975917060294,-1.6940446039362305,0.14201751297617804,7.203147931494467,8.65894709608597,0.35,0.06628432242929766,-0.0013061082242474204,-86.18291025063125,-58.62980178495326,-2.5,2.5,1
14.699999999997292,0.030182243560508366,-0.5909186546751392,0.1890677488553343,2.2567144845693323,6.537344562999492,0.35,0.06596643036893608,-0.0029724938493345568,-64.66433332354485,-68.47753336901039,-2.5,2.5,1
14.709999999997287,0.029625694183507606,0.475973721723086,0.18785175658773628,-2.481507300744663,3.139245442282976,-0.35,0.06592678387858357,-0.002972542841494192,-83.284305617901,-74.30313290290918,-2.5,2.5,1
14.719999999997281,0.039675033345418186,1.534342231537178,0.13949365160285612,-7.200002493202045,-0.8841100962737356,-0.35,0.06626958269311252,-0.002972542841494192,-30.89360023150564,-60.06662437686798,-2.5,2.5,1
14.729999999997275,0.060327380154934905,2.5956103058739037,0.043566761709584186,-11.995246919867405,-5.260140216983849,-0.35,0.06677116103790108,-0.002972542841494192,29.772546857943837,-19.100132948481814,-2.5,2.5,1
14.73999999999727,0.08770314215635766,2.3440140501360833,-0.0827443298649753,-10.81331046016789,-8.673653776927205,-0.35,0.06752785612370499,-0.0008043095461757702,81.3954056572435,33.15644235202919,2.5,-2.5,1
14.749999999997264,0.10541719534056641,1.2078417849844474,-0.16480077587093248,-5.656883650676043,-8.199506857764694,-0.35,0.06851168968604643,0.0013514981496961257,82.60460810628663,65.1578694029276,2.5,-2.5,1
14.759999999997259,0.11203321669359,0.12242125899650454,-0.19695319450250126,-0.8151303951518716,-5.5929766153315335,-0.35,0.06961120076484204,0.002875164557524744,54.00560447496903,65.8493537621906,2.5,-2.5,1
14.769999999997253,0.10795812847885865,-0.9353014137922692,-0.18160461729653415,3.876468767895472,-1.974063135295748,0.35,0.07008784653259255,0.0026349188173240734,68.78292793514804,75.12858823607513,2.5,-2.5,1
14.779999999997248,0.09333066594597374,-1.9912071686525892,-0.11931723648518106,8.595719387550195,2.157707209163984,0.35,0.07039230343537389,0.0026349188173240734,13.907256432666237,50.47848299590396,2.5,-2.5,1
14.789999999997242,0.06812886270186727,-3.046750854531092,-0.009427137196747428,13.383182505008595,6.591656902648537,0.35,0.07049033500715786,0.0026349188173240734,-48.640798328665255,4.215589567630741,2.5,-2.5,1
14.799999999997237,0.0409293125749175,-2.1572522849247338,0.10927117699733194,9.28639496813829,8.872436350602339,0.35,0.07037832719647548,-0.0003005884833703957,-85.99671278776212,-45.5956876176436,-2.5,2.5,1
14.809999999997231,0.025022034972156423,-1.0332997650690456,0.1764748058811668,4.211593802553439,7.601458588320456,0.35,0.06998839409043928,-0.0022250359012843546,-76.38959396522712,-68.28920114067141,-2.5,2.5,1
14.819999999997226,0.020107651820806486,0.04475784508225778,0.1944394218193785,-0.5866526687718041,4.606663535480076,-0.1310384513435257,0.06957431597616945,-0.0029015888199107383,-82.84402603591089,-66.77632185804134,-2.5,2.5,1
14.82999999999722,0.025853803901040473,1.1036105354879782,0.1650471325676208,-5.292178546200712,0.7881559794059927,-0.35,0.06979826415194987,-0.0029015888199107383,-53.13532241242281,-69.94601537702862,-2.5,2.5,1
14.839999999997215,0.042190555245410294,2.1645843442847443,0.08837767545953101,-10.057073806543464,-3.4658632634095596,-0.35,0.07013790009466335,-0.0029015888199107383,4.429812355551455,-37.803347214899745,-2.5,2.5,1
14.849999999997209,0.06873318129896236,2.8114975014446912,-0.034433680308393104,-12.984307977575911,-7.810702486050193,-0.35,0.07069875402159422,-0.001893997094135386,66.97191567217727,12.548941128983827,2.5,-2.5,1
